,T,P,v_1_g,v_2_g,l_1_g,l_2_g,V_g,L_g,v_1_p,v_2_p,l_1_p,l_2_p,V_p,L_p
846,310,862162.1621621621,0.87524605,0.12475397,0.19709696,0.80290306,0.44666144,0.5533386,0.8794406,0.13716191,0.20512229,0.8350086,0.4619294,0.5451558
847,310,863063.0630630631,0.8753731,0.12462686,0.19732156,0.80267847,0.4463944,0.55360556,0.8795858,0.13694505,0.2054022,0.8347036,0.4615817,0.5454916
848,310,863963.9639639639,0.87549996,0.12450001,0.19754612,0.8024539,0.4461275,0.55387247,0.87973106,0.13672826,0.20568204,0.8343986,0.46123397,0.5458276
849,310,864864.8648648649,0.87562656,0.12437342,0.19777068,0.80222934,0.4458607,0.55413926,0.8798758,0.13651156,0.20596182,0.8340934,0.46088597,0.5461639
850,310,865765.7657657657,0.8757529,0.1242471,0.1979952,0.8020048,0.44559404,0.5544059,0.8800204,0.13629462,0.20624185,0.8337877,0.46053764,0.5465003
851,310,866666.6666666666,0.875879,0.12412103,0.19821972,0.8017803,0.4453275,0.55467254,0.8801644,0.13607787,0.20652136,0.8334825,0.46018934,0.54683673
852,310,867567.5675675676,0.87600476,0.12399523,0.19844419,0.8015558,0.44506103,0.554939,0.8803085,0.13586104,0.20680144,0.8331766,0.45984077,0.54717356
853,310,868468.4684684684,0.87613034,0.12386968,0.19866866,0.80133134,0.44479468,0.55520535,0.880452,0.13564411,0.2070813,0.8328706,0.45949185,0.5475103
854,310,869369.3693693693,0.87625563,0.1237444,0.1988931,0.8011069,0.44452846,0.55547154,0.8805952,0.1354273,0.20736131,0.8325646,0.4591428,0.54784733
855,310,870270.2702702703,0.8763806,0.12361937,0.19911751,0.8008825,0.44426233,0.5557377,0.8807383,0.1352104,0.20764136,0.8322581,0.4587936,0.5481844
856,310,871171.1711711711,0.8765054,0.123494595,0.19934191,0.8006581,0.4439963,0.5560037,0.88088083,0.13499363,0.20792136,0.83195144,0.45844427,0.5485219
857,310,872072.0720720721,0.87662995,0.12337008,0.19956627,0.8004337,0.4437304,0.5562696,0.8810234,0.1347767,0.20820132,0.83164495,0.45809478,0.54885936
858,310,872972.9729729729,0.87675416,0.12324582,0.19979063,0.80020934,0.4434646,0.5565354,0.88116556,0.13455972,0.20848154,0.83133787,0.4577448,0.5491971
859,310,873873.8738738738,0.8768782,0.12312181,0.20001496,0.79998505,0.4431989,0.5568011,0.8813071,0.13434304,0.20876116,0.83103144,0.4573946,0.54953504
860,310,874774.7747747748,0.87700194,0.12299806,0.20023927,0.79976076,0.44293332,0.5570667,0.8814486,0.1341261,0.20904167,0.8307236,0.4570444,0.549873
861,310,875675.6756756756,0.87712544,0.12287456,0.20046355,0.79953647,0.44266784,0.55733216,0.8815899,0.13390902,0.2093218,0.8304164,0.4566937,0.5502114
862,310,876576.5765765766,0.8772487,0.12275131,0.20068781,0.7993122,0.44240245,0.5575976,0.8817307,0.13369226,0.20960203,0.83010864,0.4563431,0.55054975
863,310,877477.4774774774,0.87737167,0.12262832,0.20091206,0.79908794,0.44213718,0.5578628,0.8818713,0.13347533,0.20988233,0.82980084,0.4559924,0.5508883
864,310,878378.3783783783,0.87749445,0.12250557,0.20113628,0.7988637,0.441872,0.558128,0.88201165,0.1332582,0.21016255,0.82949287,0.4556411,0.5512272
865,310,879279.2792792793,0.87761694,0.12238307,0.20136046,0.79863954,0.4416069,0.55839306,0.8821516,0.13304135,0.21044263,0.8291849,0.45529,0.5515659
866,310,880180.1801801801,0.8777392,0.122260824,0.20158465,0.79841536,0.44134194,0.55865806,0.8822911,0.13282451,0.21072286,0.8288767,0.4549384,0.55190516
867,310,881081.0810810811,0.8778612,0.12213883,0.2018088,0.7981912,0.44107708,0.55892295,0.8824305,0.13260737,0.21100356,0.8285677,0.45458654,0.5522444
868,310,881981.9819819819,0.8779829,0.12201708,0.20203292,0.7979671,0.4408123,0.5591877,0.8825697,0.13239037,0.21128377,0.8282592,0.45423445,0.55258405
869,310,882882.8828828828,0.87810445,0.121895574,0.20225704,0.79774296,0.44054762,0.55945235,0.8827085,0.13217333,0.21156399,0.8279505,0.45388234,0.55292374
870,310,883783.7837837838,0.8782257,0.12177431,0.20248112,0.79751885,0.44028306,0.55971694,0.8828471,0.13195625,0.21184441,0.8276414,0.45352998,0.55326366
871,310,884684.6846846846,0.8783467,0.121653296,0.20270519,0.7972948,0.44001856,0.5599814,0.8829852,0.1317392,0.21212476,0.8273323,0.45317733,0.55360353
872,310,885585.5855855856,0.8784675,0.12153253,0.20292923,0.79707074,0.4397542,0.5602458,0.88312304,0.1315221,0.21240535,0.8270229,0.45282444,0.553944
873,310,886486.4864864865,0.878588,0.121412,0.20315325,0.79684675,0.4394899,0.5605101,0.8832607,0.13130496,0.21268585,0.82671326,0.45247114,0.5542844
874,310,887387.3873873873,0.8787083,0.12129172,0.20337725,0.79662275,0.4392257,0.56077427,0.8833979,0.13108793,0.2129665,0.82640356,0.45211786,0.5546251
875,310,888288.2882882883,0.87882835,0.12117168,0.20360123,0.79639876,0.43896163,0.5610384,0.8835349,0.13087082,0.2132469,0.82609373,0.4517645,0.5549658
876,310,889189.1891891891,0.8789481,0.121051885,0.20382518,0.7961748,0.4386976,0.56130236,0.8836717,0.13065353,0.21352768,0.8257834,0.45141056,0.5553069
877,310,890090.0900900901,0.87906766,0.120932326,0.20404911,0.7959509,0.4384337,0.5615663,0.883808,0.13043642,0.21380807,0.82547337,0.45105657,0.55564785
878,310,890990.990990991,0.879187,0.120813005,0.20427303,0.79572695,0.4381699,0.5618301,0.8839443,0.13021915,0.21408877,0.8251629,0.45070234,0.5559895
879,310,891891.8918918918,0.8793061,0.12069393,0.20449692,0.7955031,0.43790615,0.56209385,0.88408023,0.13000175,0.21436964,0.82485205,0.4503479,0.55633104
880,310,892792.7927927928,0.8794249,0.120575085,0.20472078,0.7952792,0.4376425,0.5623575,0.8842156,0.12978461,0.21465008,0.82454157,0.44999325,0.5566728
881,310,893693.6936936936,0.87954354,0.12045649,0.20494463,0.7950554,0.43737897,0.562621,0.88435096,0.1295674,0.21493062,0.82423073,0.4496385,0.5570146
882,310,894594.5945945946,0.87966186,0.12033812,0.20516846,0.7948316,0.43711552,0.56288445,0.88448596,0.12935,0.21521154,0.8239196,0.44928324,0.55735695
883,310,895495.4954954955,0.87978,0.12021999,0.20539226,0.79460776,0.43685216,0.56314784,0.88462055,0.12913267,0.21549237,0.8236081,0.44892764,0.5576994
884,310,896396.3963963963,0.8798979,0.1201021,0.20561603,0.79438394,0.43658888,0.5634111,0.884755,0.12891531,0.21577293,0.8232971,0.44857237,0.5580417
885,310,897297.2972972973,0.88001555,0.11998444,0.20583978,0.7941602,0.4363257,0.56367433,0.8848891,0.12869787,0.21605396,0.82298523,0.4482162,0.5583846
886,310,898198.1981981982,0.880133,0.11986702,0.20606352,0.7939365,0.4360626,0.5639374,0.8850229,0.1284805,0.21633452,0.82267374,0.44786024,0.5587277
887,310,899099.099099099,0.88025016,0.11974983,0.20628724,0.79371274,0.43579957,0.5642004,0.8851564,0.12826309,0.21661551,0.82236165,0.44750398,0.55907077
888,310,900000.0,0.8803671,0.11963287,0.20651093,0.7934891,0.43553665,0.5644634,0.88528967,0.12804547,0.21689647,0.82204956,0.44714713,0.5594143
889,310,900900.9009009008,0.88048387,0.11951615,0.2067346,0.7932654,0.4352738,0.5647262,0.8854225,0.127828,0.21717735,0.8217373,0.4467905,0.5597578
890,310,901801.8018018018,0.88060033,0.11939965,0.20695825,0.79304177,0.43501106,0.564989,0.88555515,0.12761052,0.21745831,0.82142484,0.44643342,0.5601016
891,310,902702.7027027027,0.8807166,0.11928339,0.20718187,0.7928181,0.43474838,0.56525165,0.8856875,0.12739304,0.21773905,0.8211126,0.4460762,0.56044555
892,310,903603.6036036036,0.8808326,0.11916736,0.20740548,0.79259455,0.4344858,0.5655142,0.8858196,0.12717518,0.21802038,0.8207994,0.4457185,0.56078994
893,310,904504.5045045045,0.8809484,0.11905155,0.20762905,0.792371,0.43422326,0.5657767,0.88595134,0.12695763,0.21830143,0.8204866,0.44536063,0.56113446
894,310,905405.4054054053,0.881064,0.11893598,0.20785262,0.7921474,0.43396086,0.56603914,0.8860828,0.12674004,0.21858242,0.8201735,0.44500273,0.56147903
895,310,906306.3063063063,0.8811794,0.11882064,0.20807615,0.7919238,0.4336985,0.5663015,0.8862141,0.12652227,0.21886331,0.8198605,0.44464436,0.5618237
896,310,907207.2072072072,0.8812945,0.11870552,0.20829967,0.79170036,0.43343621,0.5665638,0.8863449,0.12630457,0.21914451,0.819547,0.4442861,0.56216866
897,310,908108.108108108,0.88140935,0.11859062,0.20852315,0.79147685,0.43317404,0.566826,0.88647556,0.12608686,0.21942563,0.8192335,0.4439273,0.56251395
898,310,909009.009009009,0.881524,0.11847596,0.20874663,0.7912534,0.43291193,0.56708807,0.88660616,0.12586883,0.21970686,0.8189196,0.44356838,0.56285954
899,310,909909.9099099098,0.88163847,0.11836152,0.20897008,0.79102993,0.4326499,0.5673501,0.88673615,0.12565109,0.21998782,0.81860596,0.44320896,0.56320524
900,310,910810.8108108108,0.88175267,0.1182473,0.20919351,0.7908065,0.43238795,0.56761205,0.8868658,0.1254333,0.22026911,0.8182918,0.44284964,0.563551
901,310,911711.7117117117,0.8818667,0.11813331,0.20941691,0.7905831,0.43212608,0.5678739,0.8869954,0.12521523,0.2205503,0.81797767,0.44248983,0.56389713
902,310,912612.6126126125,0.8819805,0.11801954,0.2096403,0.7903597,0.4318643,0.56813574,0.8871245,0.124997385,0.22083153,0.8176634,0.44212982,0.5642435
903,310,913513.5135135135,0.882094,0.117906,0.20986366,0.79013634,0.43160257,0.56839746,0.8872535,0.12477926,0.22111295,0.8173487,0.44176933,0.56459004
904,310,914414.4144144144,0.88220733,0.11779267,0.210087,0.789913,0.43134093,0.56865907,0.88738203,0.12456136,0.22139446,0.81703377,0.44140914,0.56493676
905,310,915315.3153153153,0.8823204,0.117679566,0.21031031,0.78968966,0.43107936,0.5689207,0.88751054,0.12434316,0.2216757,0.81671906,0.44104812,0.5652838
906,310,916216.2162162162,0.8824333,0.11756669,0.21053362,0.7894664,0.43081784,0.56918216,0.8876387,0.12412507,0.22195688,0.81640434,0.44068733,0.5656309
907,310,917117.117117117,0.88254595,0.11745403,0.21075688,0.7892431,0.43055645,0.5694436,0.88776636,0.123906925,0.22223826,0.8160892,0.44032586,0.5659784
908,310,918018.018018018,0.8826584,0.117341585,0.21098015,0.7890199,0.43029508,0.5697049,0.8878939,0.12368876,0.22251993,0.8157736,0.43996438,0.56632596
909,310,918918.9189189189,0.88277066,0.117229365,0.21120337,0.7887966,0.4300338,0.5699662,0.8880211,0.12347032,0.22280124,0.8154582,0.43960252,0.5666738
910,310,919819.8198198198,0.88288265,0.11711735,0.21142659,0.78857344,0.42977262,0.5702274,0.8881482,0.12325209,0.2230826,0.81514287,0.43924066,0.5670219
911,310,920720.7207207207,0.8829944,0.11700557,0.21164976,0.7883502,0.42951146,0.5704885,0.8882748,0.123033755,0.2233643,0.8148268,0.4388782,0.5673703
912,310,921621.6216216215,0.883106,0.116894,0.21187294,0.78812706,0.42925042,0.5707496,0.88840127,0.122815445,0.22364573,0.81451094,0.4385156,0.567719
913,310,922522.5225225225,0.88321733,0.11678264,0.21209608,0.7879039,0.4289894,0.5710106,0.8885274,0.122596875,0.22392726,0.8141949,0.43815267,0.5680678
914,310,923423.4234234234,0.8833285,0.1166715,0.2123192,0.7876808,0.4287285,0.5712715,0.88865316,0.12237845,0.22420885,0.81387866,0.43778962,0.5684166
915,310,924324.3243243243,0.8834394,0.11656058,0.2125423,0.7874577,0.42846763,0.57153237,0.8887788,0.1221599,0.22449034,0.8135623,0.4374262,0.5687659
916,310,925225.2252252252,0.8835501,0.11644987,0.21276537,0.7872346,0.42820686,0.57179314,0.888904,0.12194142,0.22477186,0.8132459,0.4370628,0.56911516
917,310,926126.126126126,0.8836606,0.11633938,0.21298842,0.78701156,0.42794612,0.57205385,0.889029,0.12172278,0.22505353,0.8129293,0.4366989,0.5694649
918,310,927027.027027027,0.8837709,0.116229095,0.21321146,0.7867885,0.42768547,0.5723145,0.8891537,0.121504076,0.2253352,0.8126123,0.43633488,0.56981474
919,310,927927.9279279279,0.883881,0.11611902,0.21343447,0.78656554,0.4274249,0.5725751,0.8892783,0.12128541,0.22561704,0.8122952,0.43597013,0.57016504
920,310,928828.8288288288,0.8839908,0.11600916,0.21365745,0.78634256,0.42716438,0.5728356,0.8894025,0.121066496,0.2258987,0.81197816,0.4356054,0.5705155
921,310,929729.7297297297,0.8841005,0.11589952,0.21388043,0.7861196,0.42690393,0.5730961,0.88952625,0.12084764,0.22618043,0.81166077,0.43524042,0.5708661
922,310,930630.6306306307,0.88420993,0.115790084,0.21410337,0.7858966,0.42664355,0.57335645,0.88965,0.12062889,0.22646213,0.81134343,0.43487537,0.5712168
923,310,931531.5315315315,0.8843191,0.11568085,0.21432629,0.7856737,0.4263832,0.5736168,0.88977325,0.12040997,0.22674419,0.81102556,0.4345099,0.5715679
924,310,932432.4324324324,0.88442814,0.115571834,0.2145492,0.7854508,0.42612296,0.57387704,0.8898964,0.120190956,0.22702593,0.8107078,0.43414405,0.57191914
925,310,933333.3333333333,0.884537,0.115463026,0.21477208,0.7852279,0.42586276,0.5741373,0.890019,0.11997218,0.22730747,0.81039023,0.4337784,0.57227045
926,310,934234.2342342342,0.8846456,0.115354426,0.21499494,0.78500503,0.4256026,0.5743974,0.8901416,0.119752854,0.22758946,0.81007206,0.43341172,0.5726225
927,310,935135.1351351351,0.88475394,0.115246035,0.21521777,0.78478223,0.42534253,0.57465744,0.89026386,0.11953373,0.22787148,0.80975366,0.4330452,0.5729744
928,310,936036.036036036,0.8848621,0.11513785,0.21544059,0.7845594,0.42508253,0.5749175,0.8903858,0.11931455,0.22815314,0.8094356,0.43267828,0.57332677
929,310,936936.9369369369,0.8849701,0.11502987,0.21566339,0.7843366,0.42482257,0.57517743,0.89050746,0.11909533,0.22843522,0.809117,0.43231118,0.5736791
930,310,937837.8378378378,0.8850779,0.1149221,0.21588615,0.7841138,0.4245627,0.5754373,0.8906288,0.118876085,0.22871712,0.8087983,0.43194383,0.5740319
931,310,938738.7387387387,0.8851855,0.11481453,0.2161089,0.7838911,0.42430285,0.5756971,0.89075,0.11865655,0.22899899,0.8084797,0.43157607,0.57438487
932,310,939639.6396396396,0.8852928,0.114707164,0.21633163,0.7836684,0.4240431,0.57595694,0.8908708,0.11843744,0.22928113,0.8081606,0.43120816,0.574738
933,310,940540.5405405405,0.8854,0.11460001,0.21655433,0.78344566,0.42378336,0.57621664,0.89099157,0.11821778,0.22956315,0.8078415,0.43083987,0.5750917
934,310,941441.4414414414,0.8855069,0.11449305,0.21677701,0.783223,0.42352372,0.5764763,0.89111185,0.11799828,0.22984506,0.8075224,0.43047124,0.5754453
935,310,942342.3423423424,0.8856137,0.1143863,0.21699968,0.78300035,0.42326412,0.5767359,0.8912319,0.11777855,0.23012725,0.80720305,0.43010247,0.57579917
936,310,943243.2432432432,0.88572025,0.11427975,0.21722232,0.78277767,0.42300457,0.57699543,0.8913514,0.11755912,0.23040932,0.8068835,0.42973346,0.5761534
937,310,944144.1441441441,0.8858266,0.1141734,0.21744494,0.78255504,0.42274508,0.5772549,0.89147097,0.117339395,0.23069125,0.806564,0.42936414,0.5765077
938,310,945045.045045045,0.88593274,0.11406725,0.21766753,0.7823325,0.42248565,0.57751435,0.8915903,0.11711955,0.2309734,0.80624413,0.42899448,0.57686245
939,310,945945.9459459459,0.8860387,0.1139613,0.2178901,0.7821099,0.42222628,0.5777737,0.8917092,0.11689981,0.23125565,0.8059241,0.42862457,0.5772172
940,310,946846.8468468469,0.88614446,0.113855556,0.21811266,0.78188735,0.42196697,0.57803303,0.8918277,0.11667986,0.23153773,0.80560404,0.42825407,0.57757264
941,310,947747.7477477477,0.88625,0.11375001,0.21833518,0.7816648,0.4217077,0.5782923,0.8919464,0.116459906,0.23182008,0.8052838,0.42788363,0.57792807
942,310,948648.6486486486,0.88635534,0.11364466,0.2185577,0.7814423,0.42144847,0.57855153,0.89206445,0.11623992,0.23210204,0.80496365,0.427513,0.5782836
943,310,949549.5495495495,0.8864605,0.11353951,0.21878019,0.78121984,0.4211893,0.5788107,0.8921823,0.116019875,0.23238426,0.80464315,0.42714182,0.5786395
944,310,950450.4504504504,0.88656545,0.11343455,0.21900265,0.78099734,0.4209302,0.5790698,0.89229983,0.11579983,0.23266655,0.80432254,0.42677063,0.5789957
945,310,951351.3513513514,0.8866702,0.1133298,0.2192251,0.7807749,0.42067116,0.57932884,0.892417,0.1155796,0.23294905,0.8040015,0.4263988,0.57935214
946,310,952252.2522522522,0.8867748,0.113225244,0.21944751,0.7805525,0.42041215,0.5795878,0.8925344,0.11535925,0.23323137,0.8036806,0.4260269,0.5797089
947,310,953153.1531531531,0.88687915,0.113120876,0.21966991,0.78033006,0.4201532,0.5798468,0.89265084,0.11513903,0.23351352,0.8033596,0.42565465,0.5800657
948,310,954054.054054054,0.8869833,0.11301671,0.21989222,0.7801078,0.41989437,0.58010566,0.89276755,0.1149185,0.23379587,0.8030385,0.42528203,0.580423
949,310,954954.9549549549,0.8870873,0.11291274,0.22011457,0.7798854,0.4196355,0.58036447,0.89288366,0.11469811,0.23407829,0.802717,0.42490926,0.5807804
950,310,955855.8558558559,0.88719106,0.11280896,0.22033691,0.7796631,0.4193767,0.58062327,0.8929996,0.11447751,0.23436049,0.80239576,0.42453605,0.58113813
951,310,956756.7567567567,0.88729465,0.11270537,0.22055922,0.77944076,0.41911796,0.5808821,0.8931153,0.11425707,0.23464307,0.80207396,0.4241628,0.5814959
952,310,957657.6576576576,0.887398,0.11260198,0.22078152,0.7792185,0.41885924,0.58114076,0.89323074,0.11403625,0.23492537,0.8017523,0.42378885,0.58185434
953,310,958558.5585585586,0.88750124,0.11249878,0.22100379,0.7789962,0.4186006,0.58139944,0.89334595,0.11381568,0.23520786,0.80143034,0.4234151,0.5822127
954,310,959459.4594594594,0.88760424,0.11239578,0.22122604,0.77877396,0.41834196,0.581658,0.89346075,0.113594845,0.23549017,0.8011084,0.42304087,0.5825715
955,310,960360.3603603604,0.88770705,0.11229296,0.22144826,0.77855176,0.4180834,0.5819166,0.89357543,0.11337386,0.23577282,0.8007861,0.422666,0.58293056
956,310,961261.2612612612,0.88780963,0.112190336,0.22167046,0.77832955,0.4178249,0.5821751,0.8936895,0.113153204,0.23605517,0.8004639,0.42229134,0.5832895
957,310,962162.1621621621,0.8879121,0.112087905,0.22189264,0.77810735,0.41756642,0.5824336,0.8938037,0.11293206,0.23633766,0.80014145,0.42191607,0.5836492
958,310,963063.0630630631,0.8880143,0.11198566,0.2221148,0.7778852,0.417308,0.582692,0.8939177,0.112710945,0.23662049,0.79981875,0.42154053,0.584009
959,310,963963.9639639639,0.8881164,0.11188361,0.22233693,0.77766305,0.41704962,0.5829504,0.8940313,0.1124898,0.23690282,0.7994963,0.4211648,0.584369
960,310,964864.8648648649,0.8882183,0.111781746,0.22255905,0.77744097,0.4167913,0.58320874,0.8941444,0.11226856,0.23718528,0.7991735,0.42078882,0.5847294
961,310,965765.7657657657,0.8883199,0.11168007,0.22278114,0.7772189,0.416533,0.583467,0.8942573,0.112047315,0.23746805,0.7988503,0.42041218,0.58509
962,310,966666.6666666666,0.8884214,0.111578576,0.22300321,0.7769968,0.41627473,0.5837253,0.8943701,0.111825846,0.2377506,0.79852724,0.42003548,0.5854509
963,310,967567.5675675676,0.88852274,0.11147728,0.22322527,0.77677476,0.41601652,0.5839835,0.89448255,0.1116044,0.2380333,0.798204,0.41965842,0.58581203
964,310,968468.4684684684,0.88862383,0.11137617,0.2234473,0.7765527,0.41575837,0.5842416,0.89459485,0.11138292,0.23831604,0.7978804,0.41928124,0.5861733
965,310,969369.3693693693,0.88872474,0.11127523,0.2236693,0.7763307,0.41550022,0.5844998,0.89470685,0.11116125,0.23859844,0.7975571,0.41890377,0.586535
966,310,970270.2702702702,0.8888255,0.111174494,0.22389129,0.77610874,0.41524214,0.58475786,0.89481854,0.11093956,0.23888119,0.79723346,0.41852564,0.5868968
967,310,971171.1711711711,0.8889261,0.11107394,0.22411324,0.7758868,0.4149841,0.5850159,0.89492995,0.110717885,0.23916411,0.79690945,0.41814733,0.5872591
968,310,972072.0720720721,0.8890264,0.11097357,0.2243352,0.7756648,0.4147261,0.5852739,0.8950408,0.11049618,0.23944668,0.7965857,0.41776893,0.58762145
969,310,972972.9729729729,0.8891266,0.11087338,0.2245571,0.7754429,0.41446814,0.58553183,0.89515185,0.11027414,0.23972964,0.79626137,0.41739002,0.5879842
970,310,973873.8738738738,0.8892266,0.11077338,0.22477901,0.775221,0.41421023,0.5857898,0.89526254,0.110051975,0.24001256,0.79593694,0.41701072,0.5883473
971,310,974774.7747747748,0.88932645,0.110673554,0.22500089,0.77499914,0.41395232,0.58604765,0.8953727,0.109830126,0.24029507,0.79561305,0.41663137,0.5887105
972,310,975675.6756756756,0.88942605,0.11057392,0.22522274,0.7747773,0.4136945,0.5863055,0.8954827,0.109608084,0.24057767,0.7952888,0.41625157,0.5890739
973,310,976576.5765765766,0.88952553,0.11047446,0.22544457,0.77455544,0.41343668,0.5865633,0.89559263,0.10938577,0.2408605,0.79496425,0.41587132,0.5894379
974,310,977477.4774774774,0.88962483,0.11037519,0.22566637,0.7743336,0.41317892,0.5868211,0.89570224,0.10916341,0.2411432,0.7946396,0.41549104,0.589802
975,310,978378.3783783783,0.8897239,0.110276096,0.22588816,0.7741118,0.4129212,0.5870788,0.89581144,0.10894103,0.24142617,0.79431474,0.41511032,0.59016633
976,310,979279.2792792793,0.88982284,0.11017719,0.22610994,0.7738901,0.4126635,0.58733654,0.8959204,0.108718716,0.24170876,0.79399,0.41472933,0.5905309
977,310,980180.1801801801,0.88992155,0.110078454,0.22633168,0.77366835,0.41240582,0.5875942,0.8960292,0.10849607,0.24199182,0.7936647,0.41434798,0.59089583
978,310,981081.0810810811,0.8900201,0.109979905,0.22655341,0.7734466,0.41214818,0.5878518,0.89613783,0.108273365,0.24227484,0.79333925,0.41396618,0.59126115
979,310,981981.9819819819,0.8901185,0.10988153,0.22677511,0.7732249,0.4118906,0.5881094,0.89624596,0.10805069,0.24255772,0.79301405,0.41358435,0.59162664
980,310,982882.8828828828,0.89021665,0.10978334,0.22699678,0.7730032,0.41163304,0.588367,0.896354,0.10782782,0.24284062,0.7926886,0.41320187,0.5919925
981,310,983783.7837837838,0.8903147,0.109685324,0.22721845,0.77278155,0.41137552,0.5886245,0.89646167,0.1076051,0.24312362,0.79236287,0.4128195,0.59235835
982,310,984684.6846846846,0.8904125,0.10958748,0.22744007,0.77255994,0.41111803,0.58888197,0.896569,0.107382104,0.24340643,0.7920372,0.41243637,0.5927247
983,310,985585.5855855856,0.8905102,0.10948982,0.2276617,0.77233833,0.41086057,0.5891394,0.89667624,0.10715898,0.24368948,0.7917113,0.41205296,0.5930914
984,310,986486.4864864865,0.89060766,0.10939234,0.2278833,0.7721167,0.41060314,0.58939683,0.8967831,0.10693586,0.24397227,0.79138553,0.41166955,0.59345824
985,310,987387.3873873873,0.890705,0.10929503,0.22810486,0.7718952,0.41034576,0.58965427,0.8968897,0.106712624,0.24425545,0.7910594,0.41128555,0.59382534
986,310,988288.2882882883,0.8908021,0.1091979,0.22832641,0.7716736,0.4100884,0.5899116,0.896996,0.10648936,0.24453823,0.79073334,0.41090125,0.594193
987,310,989189.1891891891,0.89089906,0.109100945,0.22854793,0.77145207,0.40983108,0.59016895,0.89710224,0.10626601,0.24482146,0.7904067,0.41051692,0.5945605
988,310,990090.0900900901,0.89099586,0.10900416,0.22876944,0.7712306,0.40957376,0.5904262,0.8972081,0.106042415,0.24510434,0.7900803,0.410132,0.5949285
989,310,990990.990990991,0.8910924,0.10890756,0.22899093,0.7710091,0.4093165,0.5906835,0.8973136,0.10581886,0.24538761,0.78975356,0.4097466,0.5952971
990,310,991891.8918918918,0.89118886,0.108811125,0.22921239,0.7707876,0.40905926,0.5909407,0.8974189,0.10559531,0.24567047,0.7894269,0.40936115,0.5956655
991,310,992792.7927927928,0.8912851,0.10871486,0.22943383,0.77056617,0.40880206,0.59119797,0.8975241,0.10537144,0.24595357,0.78910017,0.40897524,0.59603447
992,310,993693.6936936936,0.8913812,0.10861878,0.22965525,0.77034473,0.40854487,0.5914551,0.8976288,0.105147764,0.24623659,0.78877324,0.40858936,0.5964035
993,310,994594.5945945946,0.8914771,0.10852287,0.22987665,0.77012336,0.40828773,0.5917123,0.8977333,0.10492382,0.24651957,0.7884462,0.40820277,0.59677297
994,310,995495.4954954955,0.8915729,0.10842712,0.23009802,0.769902,0.4080306,0.59196943,0.89783764,0.10469968,0.24680305,0.78811866,0.40781572,0.59714293
995,310,996396.3963963963,0.89166844,0.10833155,0.23031938,0.7696806,0.4077735,0.5922265,0.89794147,0.1044758,0.24708581,0.7877916,0.4074288,0.5975128
996,310,997297.2972972973,0.89176387,0.10823616,0.23054071,0.7694593,0.40751642,0.5924836,0.8980451,0.104251556,0.24736902,0.7874642,0.4070412,0.5978831
997,310,998198.1981981981,0.89185905,0.10814093,0.23076202,0.769238,0.40725937,0.5927406,0.8981488,0.10402716,0.24765234,0.78713626,0.40665329,0.5982539
998,310,999099.099099099,0.8919541,0.10804587,0.2309833,0.7690167,0.40700236,0.5929976,0.89825195,0.10380284,0.24793518,0.78680897,0.4062652,0.5986247
999,310,1000000.0,0.892049,0.10795098,0.23120457,0.76879543,0.40674537,0.5932546,0.898355,0.10357822,0.24821849,0.78648096,0.40587646,0.5989962
