,T,P,Zs,zs
1656,906.5913670361607,954975.0464281257,,[1.0]
1657,120.03148352439698,657763.0201319801,,[1.0]
1658,505.07309790690357,757858.8575546144,,[1.0]
1659,561.6920608031928,360871.96324928233,,[1.0]
1660,173.26498815485257,113796.8020819553,,[1.0]
1661,557.5303835869667,207061.6150045686,,[1.0]
1662,313.3114648500271,369210.0270661195,,[1.0]
1663,331.60966338221397,954375.8472083006,,[1.0]
1664,50.590018427375774,992007.8969666839,,[1.0]
1665,195.7887967246281,993122.2954873404,,[1.0]
1666,239.1539541152664,155602.25194631924,,[0.9999999999999999]
1667,415.71237205321086,899556.3895251125,,[1.0]
1668,652.7217651772851,595831.9386104317,,[1.0]
1669,697.168525422355,663128.6033705203,,[1.0]
1670,711.3051434130365,831477.5532249634,,[1.0]
1671,883.2891776470697,814335.2948244123,,[1.0]
1672,936.218872396517,640072.011180414,,[1.0]
1673,180.17810363146907,792821.0953389242,,[1.0]
1674,387.70433270887435,133214.18451234588,,[1.0]
1675,973.6483219565621,163559.5908624385,,[1.0]
1676,315.87561388370875,743460.4952490632,,[1.0]
1677,946.5455255535167,238425.6426814669,,[1.0]
1678,668.20232733979,537514.5815435613,,[1.0]
1679,268.0305945355364,325702.9226725041,,[1.0]
1680,559.8304626302233,153284.1665104372,,[1.0]
1681,116.70456621210054,674921.6798731696,,[1.0]
1682,819.8243635284464,202654.83400459774,,[1.0]
1683,35.24189342360224,539768.0271821623,,[1.0]
1684,28.607639509745024,641168.0088771465,,[1.0]
1685,177.1867345426817,463420.24872422015,,[1.0]
1686,933.4254614538231,731577.615606027,,[1.0]
1687,637.941648005495,962589.9268089588,,[1.0]
1688,728.3359727565971,552517.8026158499,,[1.0]
1689,576.5202046399547,717682.5047930474,,[1.0]
1690,393.3852618125042,345706.6747912724,,[1.0]
1691,258.73254521028946,808713.5149148252,,[1.0]
1692,365.9037342807202,825769.8442522043,,[1.0]
1693,554.7567936114099,646155.1852758924,,[0.9999999999999999]
1694,683.906209360273,556185.2617276701,,[0.9999999999999999]
1695,813.1042974517317,463613.468375321,,[1.0]
1696,388.7554534717636,204529.24791761825,,[1.0]
1697,531.3860553294099,112717.1399788391,,[0.9999999999999999]
1698,606.7415717756229,214519.82464675274,,[1.0]
1699,687.891305878282,257605.32815839897,,[1.0]
1700,840.092507960611,735505.8864584448,,[1.0]
1701,228.63032484870456,928604.5808810986,,[1.0]
1702,811.5988419495964,771512.5562608292,,[1.0]
1703,660.5832186584064,326965.94372298603,,[1.0]
1704,281.4561322752365,834493.9707188621,,[1.0]
1705,113.06624528106353,576620.0951264394,,[1.0]
1706,806.5642357836082,288341.11562963214,,[1.0]
1707,198.98537290825183,770879.4554635385,,[0.9999999999999999]
1708,957.1511672968616,346651.2071481877,,[1.0]
1709,59.59022326749284,628167.140135331,,[1.0]
1710,881.3746601854598,272327.50587507477,,[1.0]
1711,991.6990265793407,992579.302773393,,[1.0]
1712,625.4895065920242,375007.65449726547,,[1.0]
1713,25.068270357002937,390559.07149847137,,[1.0]
1714,466.82840432583265,253656.7155653391,,[0.9999999999999999]
1715,520.2034556766506,565425.2544387679,,[1.0]
1716,676.6047798504846,896019.0500724403,,[1.0]
1717,28.751762096023327,149560.71640566172,,[1.0]
1718,371.8196055222398,503342.95195080305,,[1.0]
1719,219.18347590546736,819586.9394502022,,[1.0]
1720,527.5562616332587,357763.33094216755,,[0.9999999999999999]
1721,911.9177730569514,307783.29697936575,,[1.0]
1722,461.3469505600787,985906.358340294,,[1.0]
1723,767.8990644325966,292642.6904210384,,[0.9999999999999999]
1724,121.66179714539712,197197.76815018133,,[0.9999999999999999]
1725,169.3381760472842,729234.0533085426,,[1.0]
1726,474.0580013083165,663057.6403573772,,[0.9999999999999999]
1727,890.9096464999586,600100.6248629626,,[1.0]
1728,67.33173926092152,649420.8087726448,,[1.0]
1729,655.4162372946699,790062.5699370436,,[1.0]
1730,159.26489981780244,311338.96934205666,,[0.9999999999999999]
1731,796.1956826273043,652507.4436832162,,[1.0]
1732,43.785311735086886,891041.6312684756,,[1.0]
1733,639.0332308453629,492233.29201360175,,[0.9999999999999999]
1734,350.80955610049557,374273.72432837036,,[1.0]
1735,960.0874803292296,310990.348702627,,[1.0]
1736,177.44503224611347,762279.7275205636,,[1.0]
1737,76.44225696785209,500833.2820878688,,[1.0]
1738,654.6282023124554,819916.8262200311,,[1.0]
1739,888.4774338994957,617089.9707679029,,[1.0]
1740,372.235043439467,431294.73385253747,,[1.0]
1741,308.7132105745632,299719.12910613895,,[1.0]
1742,279.43330461504877,199902.05384153704,,[1.0]
1743,335.99972977203254,210080.74349019065,,[1.0]
1744,169.8327380532618,562242.8405940853,,[1.0]
1745,157.7267980264235,636999.5556966047,,[0.9999999999999999]
1746,260.5074177179248,576051.2332447764,,[1.0]
1747,146.94467740100453,862682.3090486029,,[1.0]
1748,622.4053609090929,865758.3704833019,,[1.0]
1749,989.7320567326785,127122.11771906052,,[1.0]
1750,956.1988053748422,953206.6754448966,,[1.0]
1751,294.71414275475433,506205.5350738278,,[1.0]
1752,64.97835471935684,554643.8556356617,,[1.0]
1753,138.65518955848674,382002.793618705,,[1.0]
1754,614.317199886402,858483.5986547327,,[1.0]
1755,647.3233495076365,443277.3656819548,,[1.0]
1756,230.3618184037287,480685.2262469603,,[1.0]
1757,705.2214377991013,260223.84946750573,,[0.9999999999999999]
1758,202.85938045978708,108207.56364429145,,[1.0]
1759,611.9901007174509,963492.0461355146,,[1.0]
1760,618.2454419933554,790822.3368696199,,[1.0]
1761,712.4813820012735,877761.7904792216,,[1.0]
1762,114.19858813878405,171693.7747931269,,[1.0]
1763,753.7249788937095,853829.2744211663,,[1.0]
1764,471.5491066150987,588809.3698327541,,[1.0]
1765,678.0656197638524,333319.9826031042,,[0.9999999999999999]
1766,686.0617560153481,989641.2418116439,,[1.0]
1767,632.6476880146887,281951.4608577831,,[0.9999999999999999]
1768,557.9781426748928,970586.9492254719,,[1.0]
1769,422.52335757768407,132185.67811237698,,[1.0]
1770,813.1566662363673,373159.14705937635,,[1.0]
1771,764.2853309710542,351128.35398868343,,[1.0]
1772,409.76210575010833,884445.1214141364,,[1.0]
1773,967.6063538167191,907601.1036967365,,[1.0]
1774,426.19042462309176,765974.0208009994,,[1.0]
1775,656.4675504456626,447257.4317360096,,[1.0]
1776,911.5443092706646,730861.6889486813,,[0.9999999999999999]
1777,313.8980927516941,979397.7094441124,,[1.0]
1778,154.43918308618538,414825.1510051713,,[1.0]
1779,34.96038190429826,348876.74114951154,,[0.9999999999999999]
1780,472.18525248827984,449654.07025231177,,[0.9999999999999999]
1781,131.89977635490612,348050.15833456,,[0.9999999999999999]
1782,978.6719175859728,212701.62626332202,,[1.0]
1783,24.422017148153135,502904.5430918557,,[0.9999999999999999]
1784,598.7472727240878,125288.9300447751,,[1.0]
1785,289.7106188222344,105260.82278525562,,[0.9999999999999999]
1786,174.63210913323837,808280.0361302238,,[1.0]
1787,260.7202648232362,584933.3641956998,,[1.0]
1788,63.35431615732723,667490.5068064606,,[0.9999999999999999]
1789,907.8415317059134,706789.619586107,,[0.9999999999999999]
1790,862.0414657717453,536389.6651160433,,[1.0]
1791,394.79912786486545,896915.2545320975,,[1.0]
1792,909.8149189387308,986885.3804264723,,[1.0]
1793,80.8164057122047,899225.7549768774,,[1.0]
1794,579.8128456739571,758410.2825725497,,[1.0]
1795,355.83057985948744,252978.01770540205,,[1.0]
1796,249.1355546812371,683495.2995926612,,[1.0]
1797,814.6150740757091,477951.111097151,,[0.9999999999999999]
1798,283.47969546787783,552282.2222376018,,[1.0]
1799,475.58077926599736,597158.9600666994,,[1.0]
1800,216.76225699139448,971182.1077769015,,[1.0]
1801,650.4743052172377,598087.7057467158,,[1.0]
1802,263.6166292979226,402243.665305513,,[1.0]
1803,638.4018118943917,678501.6231034136,,[0.9999999999999999]
1804,969.7832788793189,207565.06370899244,,[1.0]
1805,157.990513717909,647593.360819005,,[1.0]
1806,618.2387095593989,820294.6346877516,,[1.0]
1807,989.5638968170956,539181.0714614829,,[1.0]
1808,149.22149095195104,730086.509003464,,[1.0]
1809,113.67140538892703,204505.45988959697,,[1.0]
1810,407.5200749816379,923377.1021618972,,[1.0]
1811,305.25640081976616,101748.88834208235,,[1.0]
1812,532.520779784074,915908.5618486325,,[1.0]
1813,183.0316705344288,906316.4870520602,,[1.0]
1814,923.0876587167129,392383.1880187782,,[1.0]
1815,693.9841190070649,934685.0807598014,,[1.0]
1816,207.2567304552323,726558.7081530535,,[1.0]
1817,30.887785932400053,668122.7144521285,,[1.0]
1818,903.0146708775692,810515.4938077659,,[1.0]
1819,644.247419723406,767701.4892402292,,[1.0]
1820,821.718614876704,845778.6072053185,,[1.0]
1821,825.3298623802289,360714.83198684367,,[1.0]
1822,613.5514708524233,158210.44108145262,,[1.0]
1823,148.9876627798061,794162.1147474379,,[1.0]
1824,42.402284621472965,462622.467031996,,[1.0]
1825,781.0225870356803,732179.0316979935,,[1.0]
1826,368.2113608713234,341136.0033750376,,[1.0]
1827,376.3221017105564,202041.51079770585,,[1.0]
1828,67.5386181288867,442153.7870512144,,[1.0]
1829,951.7850766014753,837355.6053085907,,[1.0]
1830,24.586304218822256,749307.5960152957,,[1.0]
1831,421.98175274020866,945104.3539621874,,[1.0]
1832,503.05441740950783,421775.3218957509,,[1.0]
1833,491.0855566730962,785282.5584179577,,[1.0]
1834,276.28844211754273,896974.2645820233,,[1.0]
1835,423.50532256455665,547841.7207967747,,[1.0]
1836,880.449957168675,455665.866728128,,[1.0]
1837,191.5086335044088,834058.0887093135,,[0.9999999999999999]
1838,657.7006491498632,635010.2455548155,,[1.0]
1839,733.0480751325947,301574.49610980385,,[1.0]
1840,480.38738900339894,369536.60756583017,,[1.0]
1841,422.6283319030088,406652.7583544175,,[1.0]
1842,629.2311911187521,522912.7047731411,,[1.0]
1843,32.18832470621818,207170.5273536308,,[1.0]
1844,898.8447616206163,333347.9463473867,,[1.0]
1845,529.5079235905345,523753.0781972509,,[1.0]
1846,344.81997241513943,324269.3497850546,,[1.0]
1847,254.66504890647488,372406.7702349144,,[1.0]
1848,313.8599184118496,542765.4694143906,,[1.0]
1849,321.22815453196097,915456.0882071551,,[0.9999999999999999]
1850,207.28023918537193,712955.980217205,,[1.0]
1851,495.0918897778199,995203.2526249876,,[0.9999999999999999]
1852,92.23174823744303,646748.5918655671,,[0.9999999999999999]
1853,461.56055498436194,216532.15186193894,,[1.0]
1854,416.3743678106103,466087.2091425185,,[1.0]
1855,741.0310712643618,791300.7899968126,,[1.0]
1856,149.47367030589132,505248.5609485578,,[1.0]
1857,445.6536011577511,952037.2450537756,,[1.0]
1858,219.07300906164295,226666.4008827366,,[1.0]
1859,532.2792101612445,100359.17948933545,,[1.0]
1860,650.3543288689154,404319.01487175387,,[1.0]
1861,316.19601348714747,565070.5044628795,,[1.0]
1862,553.1357676124027,343563.74513508787,,[1.0]
1863,711.1191045241268,566456.9358739341,,[1.0]
1864,631.3277737004115,254974.1169643272,,[1.0]
1865,667.7187008706156,484454.00059030624,,[1.0]
1866,983.4387477450672,140379.1389013079,,[1.0]
1867,309.03449509935575,806307.2201377393,,[1.0]
1868,321.9511439300565,302572.96051936666,,[1.0]
1869,723.728819988022,430637.38325096475,,[1.0]
1870,867.5665985695316,104375.2540972683,,[1.0]
1871,769.4177565008141,718579.8141609979,,[1.0]
1872,28.66620818965422,141209.340812884,,[1.0]
1873,102.5921486215462,354030.36870187486,,[1.0]
1874,275.74320133066925,573929.29869707,,[1.0]
1875,631.9602727560431,857184.1887482358,,[1.0]
1876,596.4310320583826,316853.3666160128,,[1.0]
1877,400.2004212498588,894667.8685034188,,[0.9999999999999999]
1878,778.0725494481236,779867.1151844843,,[0.9999999999999999]
1879,669.6334643660476,220348.90225286846,,[1.0]
1880,323.1391662520784,780851.0978641663,,[1.0]
1881,172.81705330737972,545263.6503207178,,[1.0]
1882,954.6558234070942,976016.5647449929,,[1.0]
1883,775.3069327716249,170973.24592796434,,[1.0]
1884,550.4144896426739,103208.09219646979,,[1.0]
1885,516.0799358155775,734948.7466121236,,[1.0]
1886,931.0771437991226,524636.7816240974,,[0.9999999999999999]
1887,577.7909637439265,317419.45705598185,,[1.0]
1888,989.7056412377401,242277.35870599514,,[1.0]
1889,365.3949583247498,390134.00127339805,,[1.0]
1890,252.2506740150169,597564.8915687685,,[1.0]
1891,36.74811125652071,787475.3293548519,,[1.0]
1892,278.5915808139281,708217.9180478662,,[1.0]
1893,15.824608406483897,215238.86769154755,,[1.0]
1894,101.72751689872541,565848.446945536,,[1.0]
1895,257.66050575426436,240988.2648135069,,[0.9999999999999999]
1896,896.9781286749209,546061.4662121045,,[1.0]
1897,644.5075370523857,366492.314440328,,[1.0]
1898,850.6781902803434,577560.7238788111,,[1.0]
1899,664.9731845166654,228866.053582798,,[1.0]
1900,115.57859527912623,293920.40593532065,,[1.0]
1901,277.1740157029266,235517.49165091518,,[1.0]
1902,206.20874525343908,788891.6736084404,,[1.0]
1903,137.59293669440567,769579.4540424306,,[1.0]
1904,434.904867939135,740556.6192913422,,[1.0]
1905,600.2614641147146,451873.3093701032,,[1.0]
1906,133.37441407907937,469748.248517913,,[1.0]
1907,624.7011798974867,932089.7165001659,,[1.0]
1908,107.7427418532054,996996.4840766303,,[1.0]
1909,272.33906282587753,980349.4107823743,,[1.0]
1910,761.3017218894028,497691.8127076871,,[1.0]
1911,284.16969403280456,519378.15088234964,,[1.0]
1912,988.5856793712388,799223.5683517964,,[1.0]
1913,138.70051489806704,689149.6337368025,,[1.0]
1914,458.3073379660168,144846.45068938786,,[1.0]
1915,694.0806722175646,357400.5855991292,,[1.0]
1916,389.0201758677965,300064.57177473116,,[1.0]
1917,474.9597750966424,793429.2190995208,,[1.0]
1918,156.6883649676698,209078.1262347463,,[1.0]
1919,140.0849887704574,490005.7637818826,,[1.0]
1920,822.5836325032499,403409.7558551159,,[0.9999999999999999]
1921,670.1844157264593,486192.4607081156,,[1.0]
1922,995.982101794511,781897.5870768761,,[1.0]
1923,265.2159948036451,231013.2656483671,,[1.0]
1924,420.1182488427892,628274.3442536934,,[1.0]
1925,323.21686569995677,421916.6511285001,,[1.0]
1926,867.5841179546751,363661.8248189353,,[1.0]
1927,147.63299117911498,850935.315823898,,[1.0]
1928,130.95140606373923,316830.74443118233,,[1.0]
1929,896.2865349862154,227642.58660990483,,[1.0]
1930,885.4590063010543,143936.4745646796,,[1.0]
1931,306.1655298391193,594168.519067008,,[1.0]
1932,272.8474147221349,525511.1097520855,,[0.9999999999999999]
1933,479.2938464259507,998670.9367470929,,[1.0]
1934,962.7421902745007,767530.0572171325,,[1.0]
1935,174.80533670698227,703125.2508708356,,[1.0]
1936,499.2318775429051,674613.8611623984,,[1.0]
1937,744.3514379212958,500269.39022624644,,[1.0]
1938,261.4080978713044,415478.74587503856,,[1.0]
1939,327.8818123816058,504486.1572660659,,[1.0]
1940,643.8756643840487,326082.27793215006,,[1.0]
1941,276.96126361274753,527298.9278828462,,[0.9999999999999999]
1942,338.7649814866628,565993.8169074898,,[0.9999999999999999]
1943,575.2241399044868,635229.9157058158,,[1.0]
1944,144.45775603066457,407036.0455939272,,[1.0]
1945,962.2379448198989,505989.4805938716,,[1.0]
1946,712.6385089315509,444787.82715041784,,[0.9999999999999999]
1947,594.5322571821995,103830.03200537925,,[1.0]
1948,179.95273802803402,536931.6165980722,,[1.0]
1949,272.12238265571074,817399.5428904702,,[1.0]
1950,773.0982414993969,522840.50237051933,,[1.0]
1951,737.2329459362999,343678.2290438786,,[0.9999999999999999]
1952,494.3093271292343,980857.5454326476,,[1.0]
1953,63.219689693087275,303839.30653492874,,[0.9999999999999999]
1954,593.3121548121195,454477.8398574829,,[1.0]
1955,35.89432194370054,567789.3319891496,,[1.0]
1956,567.4684304695415,969946.363893202,,[1.0]
1957,855.9600049384098,660152.5709493622,,[1.0]
1958,947.8071589962732,129621.71105470503,,[1.0]
1959,735.206056887544,146527.29245624307,,[1.0]
1960,316.7849620872842,433196.82712115557,,[1.0]
1961,62.60353372669097,637516.0564384003,,[1.0]
1962,515.2200589507111,222209.8274002269,,[1.0]
1963,888.8709581387049,240140.20043861252,,[1.0]
1964,880.3942145005867,702717.9781741261,,[1.0]
1965,17.43849736257708,104844.41748510815,,[1.0]
1966,235.03426419921846,292018.351100962,,[1.0]
1967,902.9175023517375,270991.5688237725,,[1.0]
1968,387.7882380254766,342665.50663381396,,[1.0]
1969,56.35369819337729,474780.0444278972,,[1.0]
1970,208.4848074374041,313848.2588342022,,[0.9999999999999999]
1971,903.8633426354575,916937.5645964076,,[1.0]
1972,579.350233432548,457261.2952095399,,[1.0]
1973,596.7946115996392,144174.8792541398,,[1.0]
1974,475.85237883372554,991330.0391148856,,[1.0]
1975,651.5442712990146,315733.8497547505,,[1.0]
1976,446.55801914529246,488302.6227305765,,[0.9999999999999999]
1977,316.2090289511406,263248.537902534,,[1.0]
1978,580.2088020767637,224111.2777519137,,[1.0]
1979,914.73378671666,563963.2952935814,,[0.9999999999999999]
1980,949.896376831217,289553.17465450556,,[1.0]
1981,540.2723511957976,553398.4943457968,,[0.9999999999999999]
1982,93.00686094928483,743094.0884840706,,[1.0]
1983,684.6672480927961,973520.1802098572,,[1.0]
1984,940.3680725402878,877440.1114289768,,[1.0]
1985,149.65187961426042,165559.95056720838,,[1.0]
1986,63.1022138088809,226885.28651548293,,[1.0]
1987,302.21808966350244,701102.1403791963,,[1.0]
1988,113.99693343582236,916062.8298172845,,[1.0]
1989,496.5786031824905,384278.11378291895,,[0.9999999999999999]
1990,106.49374409175299,267891.7891640049,,[1.0]
1991,326.19003425935375,235422.87944736483,,[0.9999999999999999]
1992,144.05094295221699,442852.88934321306,,[1.0]
1993,526.7063309292098,749777.2944910969,,[1.0]
1994,891.5240062854125,611645.6639008851,,[1.0]
1995,844.8831632589763,183808.13279101718,,[0.9999999999999999]
1996,888.3532741833245,976314.2000986728,,[1.0]
1997,502.31953143064413,956707.9434298326,,[1.0]
1998,502.0251594170488,337198.05692129565,,[1.0]
1999,273.93570604606424,970322.2769793211,,[0.9999999999999999]
2000,332.31052057569195,278639.87537314114,,[1.0]
2001,943.8902919760556,842773.4349550141,,[1.0]
2002,753.0330568600114,710937.9770150465,,[1.0]
2003,842.429540953994,845167.2143455168,,[1.0]
2004,251.41347841744516,315450.23069322447,,[1.0]
2005,913.1818873944078,210688.6354356735,,[1.0]
2006,230.2243488246515,796631.0948064014,,[1.0]
2007,821.8926005175281,493483.0003406072,,[1.0]
2008,246.9787248111128,386260.97095578525,,[1.0]
2009,147.64541210091517,611441.5942036377,,[0.9999999999999999]
2010,103.1745908568792,637967.0471593444,,[1.0]
2011,77.59945914153613,264682.4170482849,,[1.0]
2012,894.3699228469037,743302.2582446644,,[1.0]
2013,779.4796873061983,185575.2372775455,,[1.0]
2014,513.5011745731636,214981.84608458448,,[1.0]
2015,689.1482868670527,301233.57656804495,,[1.0]
2016,418.7350689210672,607699.8172214553,,[0.9999999999999999]
2017,80.48741057843924,282535.5990513046,,[1.0]
2018,430.87488370738566,510487.98128405854,,[1.0]
2019,423.4084939522039,662006.3524646197,,[1.0]
2020,264.5470385247419,814215.5324917914,,[1.0]
2021,38.701190140758065,981715.6492606027,,[1.0]
2022,164.69527250902743,497515.21027922194,,[1.0]
2023,695.5501007435253,293409.4071566864,,[1.0]
